BL,BZ,CSDK,DD,DLYK,DTJ,DTMDQ,GL,GT,HQL,JFDQ,JM,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
1.716,2.19,2.028333333,1.995444444,2.240083333,4.42016,1.783333333,1.1834375,4.154305556,3.205958333,1.835,4.021611111,2.441166667,5.96,2.818333333,3.043361111,3.058333333,2.134222222,1.871666667,2.304,4.906,3.061666667,1.491083333,2.198333333
1.552,2.151666667,2.068333333,1.812305556,2.493833333,4.6494375,1.906666667,1.191015625,4.186466667,3.241854167,1.983333333,4.592733333,2.506416667,5.235,2.841666667,3.128444445,2.976666667,2.2458,1.861666667,2.335,4.9925,3.148333333,1.4642,2.356666667
1.702,2.25,2.091666667,1.8765,3.186666667,3.888333333,1.635,1.19859375,4.60852,3.27755,2.1,4.508,2.515,5.965,2.78,3.750611111,3.0175,2.328333333,1.843333333,2.35,5.082,2.906666667,1.426,2.57
1.798333333,1.953333333,2.051666667,1.95804,2.89,3.83,1.728333333,1.206171875,4.953333333,3.0875,2.09,4.68,2.495,4.943333333,2.731666667,3.71,3.04,2.223333333,2.076666667,2.335,4.938333333,2.698333333,1.55,2.818333333
1.731666667,2.105,2.241666667,1.92792,2.371666667,4.0,1.903333333,1.2137499999999999,4.916666667,3.316,1.898333333,4.388333333,2.546666667,4.645,2.666666667,3.653333333,2.956666667,2.155,2.118333333,2.485,5.368333333,2.448333333,1.488333333,2.496666667
1.73,2.188333333,2.236666667,1.84925,2.05,3.973333333,1.838333333,1.2213281249999999,4.356666667,4.472,1.835,4.608333333,2.27,4.736666667,2.71,3.443333333,3.061666667,2.302,2.171666667,2.403333333,5.585,3.413333333,1.436666667,2.448333333
1.75,2.1075,2.151666667,1.5721875,1.998333333,3.758333333,1.865,1.2289062499999999,4.09,3.183333333,2.095,4.443333333,2.163333333,4.916666667,2.75,2.621666667,3.078333333,2.170133333,2.058333333,2.321666667,5.615,3.575,1.483333333,2.418333333
1.685,1.875,2.026666667,1.656555556,2.071666667,3.663333333,1.75,1.2364843749999999,4.6,2.82,2.033333333,3.741666667,2.313333333,4.495,2.728333333,2.813333333,3.051666667,1.935,1.97,2.24,5.491666667,2.523333333,1.431666667,2.405
1.606,1.86,2.002,1.545666667,2.356,3.142,1.778,1.2440624999999998,3.782,2.528,1.938,3.828,2.264,3.892,2.646,3.138,2.936,1.932,1.93,2.052,5.36,2.166,1.442,2.514
1.576,2.318,2.186,1.5128,2.02,3.454,1.822,1.2516406249999998,3.81,2.43,1.93,3.544,2.32,3.814,2.638,2.912,3.02,1.828,2.056,2.06,5.688,2.272,1.588,2.364
1.6475,2.478,2.318,1.352266667,2.145,4.0325,1.892,1.25921875,4.17,2.565,1.708,3.19,2.3725,4.0475,2.556,2.85,3.312,1.9,2.096,2.37,5.895,2.226,1.55,2.544
1.786,2.578333333,2.406666667,1.547861111,2.375083333,3.579111111,2.121666667,1.2667968749999998,3.802055556,2.729777778,1.701666667,3.323805556,2.275222222,4.18,2.541666667,2.904777778,3.14,2.008722222,2.09,2.504,6.048,2.28,1.663333333,2.825
1.584,3.845,2.116666667,1.8696,3.329638889,3.243805556,1.853333333,1.274375,3.005722222,2.391333333,1.796666667,3.847027778,2.434805556,4.028,2.531666667,3.086055555,3.431666667,2.269166667,2.325,2.53,5.87,2.128333333,1.512472222,3.441666667
1.596,3.123333333,2.058333333,1.15975,2.642694445,3.560777778,1.813333333,1.2819531249999998,2.993472222,2.867555555,1.788333333,4.076916667,2.433527778,4.35,2.56,3.266833333,3.335,2.152916667,2.138333333,2.302,6.012,2.423333333,1.529166667,3.038333333
1.65,2.243333333,2.07,1.00564,2.528027778,3.67675,1.978333333,1.28953125,2.456861111,2.913444445,1.851666667,3.587833333,2.539027778,5.496,2.611666667,3.10975,3.308333333,2.072777778,2.01,2.412,5.986,2.568333333,1.530111111,2.116666667
1.88,2.301666667,2.046666667,0.958944445,2.968555556,3.812638889,1.925,1.2971093749999998,3.921416667,2.915527778,1.916666667,4.184333333,2.80225,4.736,2.651666667,3.18975,3.3,2.1045,1.958333333,2.552,5.806,2.768333333,1.532527778,2.02
1.755,2.53,2.1,1.034633333,2.783233333,4.298266667,2.034,1.3046875,4.271166667,2.496866667,1.978,4.204633333,2.674333333,5.2375,2.58,3.045066667,3.312,2.019666667,2.024,2.5575,5.9675,3.06,1.5832,2.132
1.716,2.32,2.158333333,1.037888889,2.556277778,3.55284,1.961666667,1.312265625,4.725361111,3.013138889,1.956666667,4.220916667,2.743277778,6.372,2.606666667,3.020944444,3.408333333,2.273166667,2.121666667,2.624,5.804,3.526666667,1.587222222,1.88
1.678,2.095,2.215,1.106138889,2.528444445,4.568222222,1.901666667,1.31984375,5.621972222,3.359027778,2.066666667,4.483777778,3.017361111,6.512,2.605,2.931444445,3.348333333,2.179583333,2.238333333,2.386,5.788,3.048333333,1.634333333,2.063333333
1.698,1.931666667,2.196666667,1.184722222,2.633611111,4.232527778,1.946666667,1.327421875,5.761861111,3.18776,2.068333333,4.18325,3.265583333,5.048,2.626666667,3.045416667,3.356,2.076527778,2.348333333,2.43,5.916,3.503333333,1.616194444,2.026666667
1.694,1.94,1.965,1.026333333,2.534,4.396472222,1.995,1.335,5.298861111,1.537083333,2.011666667,4.595777778,3.191472222,4.852,2.633333333,3.22184,3.739,2.209611111,2.298333333,2.048,5.714,3.148333333,1.659527778,2.205
1.666,1.861666667,1.88,1.170972222,2.298055556,4.352083333,1.936666667,1.342578125,4.6195,3.937777778,1.956666667,4.973333333,3.042694445,5.292,2.628333333,2.7033125,3.43,1.979222222,2.133333333,1.732,5.376,3.531666667,1.626666667,2.196666667
1.63,1.946666667,1.856666667,1.176916667,2.456027778,4.063416667,1.875,1.35015625,3.089333333,3.047416667,1.991666667,4.201083333,2.678,4.926,2.766666667,2.813725,3.301666667,2.012,1.825,1.558,5.242,3.705,1.576,2.545
1.48,1.848333333,1.755,1.221666667,3.2251,3.745566667,1.781666667,1.357734375,3.6775,2.97868,1.906666667,3.7222,2.5146,4.11,2.748333333,2.98284,3.195,1.9862,1.838333333,1.6825,5.07,2.163333333,1.61284,2.763333333
1.522,1.958333333,1.763333333,1.101416667,2.281444445,3.626583333,1.8,1.3653125,3.36575,2.796694445,1.835,3.749027778,2.420722222,3.98,2.526666667,3.111361111,3.188333333,1.775972222,1.811666667,2.108,5.49,2.115,1.570083333,2.153333333
1.6925,1.94,1.784,1.1166,2.317533333,3.223166667,1.786,1.372890625,3.008566667,2.6948,1.758,3.705,2.5348,4.02,2.568,3.047566667,3.22,1.812266667,1.796,1.6,4.9625,2.182,1.6329,2.408
1.614,2.31,1.73,1.157027778,2.615666667,3.272666667,1.738333333,1.38046875,3.697805556,2.405875,1.923333333,3.507555555,2.459222222,4.188,2.458333333,3.398361111,3.161666667,1.943583333,1.786666667,2.058,4.87,2.15,1.593416667,2.651666667
1.558,2.003333333,1.775,1.110111111,2.2965,3.358638889,1.931666667,1.388046875,3.612416667,2.73175,1.821666667,3.871888889,2.315555556,4.362,2.543333333,3.153222222,3.406666667,1.772472222,1.916666667,1.524,5.08,2.34,1.6795,2.436666667
1.515,1.736,1.748,1.1668,2.358333333,3.879733333,1.976,1.395625,4.703833333,3.296,2.034,4.192766667,2.427066667,4.545,2.502,3.430433333,3.486,1.9213,1.902,1.715,4.875,2.344,1.6281,2.29
1.558,1.73,1.81,1.297472222,2.348083333,4.246972222,2.021666667,1.4032031249999999,4.116194445,3.262083333,2.045,4.392305555,2.281972222,5.148,2.548333333,3.379527778,3.468,1.730083333,1.708333333,1.672,4.828,2.713333333,1.555416667,2.086666667
1.488,1.44,1.758333333,1.313833333,2.357555556,4.579,2.008333333,1.4107812499999999,5.568111111,3.235777778,1.98,4.781888889,2.147388889,6.298,2.653333333,3.450233333,3.376283334,1.836,1.585,1.616,4.766,3.793333333,1.59025,1.988333333
1.706,1.461666667,1.781666667,1.38625,2.508694445,4.62268,2.07,1.4183593749999999,6.638666667,2.917055555,1.875,5.029388889,2.45125,7.413333333,2.68,3.588527778,3.243333333,2.006277778,1.586666667,1.798,4.69,3.56,1.596861111,1.98
1.688,1.586666667,1.796666667,1.6415625,2.6105,4.81596,2.051666667,1.4259374999999999,7.337083333,2.83988,1.775,5.224583333,2.561527778,8.174,2.655,3.300583333,3.245,1.705777778,1.591666667,1.738,4.716,3.976666667,1.620305556,1.92
1.38,1.631666667,1.821666667,1.21188,2.605583333,4.974277778,1.936666667,1.4335156249999998,5.271166667,3.346555556,1.795,5.257694445,2.431527778,4.9925,2.6375,3.3045,3.223333333,1.606472222,1.588333333,1.628,5.436,3.383333333,1.569972222,1.913333333
1.496,1.49,1.826666667,0.635305556,2.358472222,4.293388889,1.915,1.4410937499999998,5.079777778,3.909083333,2.801666667,4.945638889,2.479166667,4.7,2.595,2.907472222,3.211666667,1.652194445,1.555,1.522,5.314,2.165,1.806694445,2.076666667
1.554,1.333333333,1.758333333,0.86,2.299805556,3.808833333,2.076666667,1.448671875,4.040694445,3.185805556,2.698333333,4.581666667,2.568777778,5.074,2.908333333,2.637166667,3.676666667,1.557944445,1.708333333,1.354,5.2625,2.153333333,1.744833333,2.363333333
1.352,1.306666667,1.846666667,1.532194445,2.147805556,4.250472222,2.385,1.4562499999999998,4.003833333,2.724944445,2.524,3.325,2.668138889,4.944,3.201666667,2.058777778,3.625,1.449277778,1.808333333,1.272,5.5,2.37,1.895222222,2.111666667
1.226,1.361666667,1.841666667,1.578194445,1.683527778,4.068666667,2.016666667,1.463828125,3.992666667,2.51675,1.775,2.51124,2.508166667,4.81,3.43,1.842166667,3.893333333,1.519055555,1.958333333,1.5,5.322,2.108333333,1.956083333,1.546666667
1.782,1.446666667,2.254,1.775055555,1.78275,4.279555556,1.925,1.4714062499999998,4.042333333,2.173416667,1.576666667,2.421916667,2.878694445,5.162,3.508333333,1.971638889,4.09,1.508111111,1.913333333,1.372,5.658,2.0,2.662722222,1.381666667
2.184,1.59,1.83,2.022611111,1.6925,4.589805556,1.806,1.478984375,3.8365,1.996666667,1.426,2.765222222,3.405555556,5.132,3.65,1.88175,3.55,1.429472222,1.846,1.454,5.484,1.99,2.246805556,1.474
6.878,1.448,1.688,1.792222222,1.769638889,4.14948,1.716,1.4865624999999998,4.068777778,2.360305556,1.72,2.620416667,3.616444445,5.14,3.742,2.434861111,3.678,1.658611111,2.0,1.508,5.338,1.998,2.27625,1.482
2.408333333,1.618,1.75,1.728333333,2.118333333,3.870083333,1.686,1.494140625,2.676666667,2.308333333,1.64,2.516666667,3.586666667,5.013333333,3.763333333,2.563333333,3.456666667,2.22,1.976666667,1.706666667,5.213333333,1.84,2.232666667,1.603333333
2.525,1.665,1.686666667,1.803333333,2.4,4.021666667,1.726666667,1.5017187499999998,3.253333333,2.076666667,1.633333333,2.741666667,3.345,4.938333333,3.928333333,2.608333333,3.2,2.448333333,1.96,1.465,5.133333333,1.833333333,2.395,1.748333333
2.801666667,1.751666667,1.596666667,1.821666667,2.498333333,4.441666667,1.673333333,1.509296875,3.13,2.711666667,1.723333333,2.813333333,3.106666667,4.64,4.011666667,2.63,3.205,2.516666667,2.1,1.621666667,5.245,2.08,2.23,1.888333333
2.88,1.74,1.55,1.845,2.521666667,4.053333333,1.811666667,1.5168749999999998,4.086666667,2.735,1.861666667,3.173333333,3.011666667,4.986666667,4.168333333,2.576666667,3.03,2.338333333,1.91,1.823333333,5.24,2.305,2.251666667,1.908333333
2.83,1.783333333,1.528333333,1.891666667,2.54,3.926666667,1.893333333,1.524453125,3.698333333,2.795,2.04,3.27,3.47,4.75,4.4,2.715,3.045,2.391666667,1.793333333,1.948333333,5.101666667,2.498333333,2.43,1.74
3.086,1.758,1.476,2.12,2.58,4.558,1.99,1.5320312499999997,5.734,2.58,2.018,3.622,5.172,5.074,4.516,2.62,3.016,2.2525,1.882,1.774,4.758,2.366,2.430333334,1.926
3.135,1.666666667,1.591666667,2.283333333,2.443333333,4.448333333,1.956666667,1.539609375,5.193333333,2.2825,2.05,4.06,4.196666667,5.713333333,4.838333333,2.581666667,3.746666667,1.878333333,2.121666667,1.84,4.658333333,2.366666667,2.43,1.678333333
3.721666667,1.876666667,1.595,2.453333333,2.261666667,3.973333333,2.113333333,1.5471874999999997,5.336666667,2.836666667,2.08,4.255,3.046666667,5.341666667,4.77,2.625,4.075,1.926666667,2.04,1.72,4.781666667,2.173333333,5.228,1.743333333
3.706666667,1.775,1.6,2.438333333,2.091666667,3.99,2.076666667,1.554765625,5.141666667,2.938333333,1.95,3.925,2.9,5.135,4.601666667,2.691666667,3.94,2.02,2.195,1.761666667,4.636666667,1.99,4.471666667,1.896666667
3.558333333,1.785,1.996666667,2.451,2.011666667,3.863333333,2.21,1.56234375,5.126666667,2.484,2.036666667,4.01,2.846666667,4.596666667,4.598333333,2.846666667,3.685,2.171666667,2.103333333,1.61,4.85,2.11,3.616666667,1.845
3.223333333,2.02,2.016666667,2.353027778,2.16,3.288333333,2.4,1.569921875,5.091666667,2.216666667,2.036666667,3.436666667,2.925,4.341666667,7.02,2.785,3.786666667,2.283333333,2.018333333,1.761666667,5.325,2.211666667,3.39,2.041666667
3.07,1.896666667,2.153333333,2.406888889,2.308333333,3.573333333,2.195,1.5775,5.766666667,2.69,1.946666667,3.038333333,2.956666667,4.668333333,4.685,2.705,3.91,2.51,1.928333333,1.973333333,5.233333333,2.145,3.465,2.028333333
2.848333333,1.788333333,4.586666667,2.474,2.173333333,3.483333333,2.016666667,1.676,5.308333333,2.4775,1.941666667,3.025,2.926666667,4.588333333,5.026666667,2.695,3.86,2.342666667,1.86,1.941666667,5.056666667,2.145,3.446,2.02
2.5,1.665,2.8675,2.579277778,2.16,3.148333333,1.86,1.542,4.98,2.616666667,1.995,2.956666667,2.791666667,4.026666667,4.891666667,2.391666667,4.202,2.213333333,1.753333333,1.863333333,4.825,2.131666667,2.626666667,2.086666667
2.486666667,1.523333333,0.81,2.498444445,2.246666667,3.365,2.2,1.708,5.803333333,2.596666667,1.826666667,2.796666667,2.648333333,4.588333333,5.12,2.346666667,4.121666667,2.333333333,1.88,1.843333333,4.873333333,2.233333333,2.48,2.013333333
2.543333333,1.525,1.081666667,2.267055556,2.226666667,3.991666667,2.185,1.824,6.23,2.91,1.975,3.126666667,2.533333333,4.436,4.896666667,2.843333333,4.03,2.295,1.875,1.83,5.005,2.311666667,2.411666667,2.031666667
2.492,1.6,2.244,2.467766667,2.231305556,3.9415,2.16,1.74,5.198333333,3.201416667,2.09,3.523805555,2.639944444,4.682,4.714,2.799416667,3.8,2.325805556,1.692,1.834,4.74,2.184,2.285833333,2.094
2.453333333,1.691666667,2.421666667,2.563388889,2.248333333,4.258333333,2.416666667,1.696,4.363333333,3.151666667,1.943333333,4.358333333,2.435,5.065,4.695,3.115,3.891666667,2.248333333,1.673333333,1.678333333,4.57,2.183333333,2.075,2.151666667
2.253333333,2.356666667,1.9325,2.625916667,2.29,4.47,2.488333333,1.75,4.555,1.962,1.936666667,4.798333333,2.261666667,4.978333333,4.604,2.995,3.895,2.24,1.763333333,1.671666667,4.453333333,2.19,1.971666667,2.201666667
2.281666667,1.576666667,1.57,2.646138889,2.692,4.081666667,2.22,1.758,5.22,2.711666667,1.91,4.608333333,2.193333333,5.19,4.535,2.803333333,3.815,2.146666667,1.461666667,1.618333333,4.501666667,2.091666667,2.018333333,3.93
1.996666667,1.606666667,1.623333333,2.648138889,2.780933333,4.763333333,2.105,2.152,5.943033333,2.735,1.961666667,3.863333333,2.2,6.161666667,4.51,2.696666667,3.998333333,1.981666667,1.45,1.605,4.428333333,2.108333333,1.8,2.018333333
1.822,1.511666667,1.613333333,2.4625,2.3325,4.42,2.178333333,1.6,5.038366667,2.486,1.938333333,3.588333333,2.07,5.241666667,4.436666667,2.476,3.791666667,1.842,1.405,1.746666667,3.558,2.005,1.676,2.105
1.731666667,1.555,1.55,2.403,2.128,4.355,2.293333333,1.604,4.398,2.758333333,1.891666667,4.2,2.096666667,4.966666667,4.378333333,2.324,4.138333333,1.661666667,1.263333333,1.694,1.098333333,2.0,1.795,2.12
1.663333333,1.543333333,1.6,2.289055555,1.767444445,4.095,2.091666667,1.696,4.22925,2.648333333,1.813333333,3.623333333,2.406,5.123333333,4.345,1.96,4.284,1.601666667,1.386666667,1.648333333,2.966666667,1.968333333,2.055,2.056666667
1.805,1.501666667,1.634,2.226888889,1.610533333,3.486666667,2.041666667,1.814,3.2758,2.206666667,1.745,3.223333333,2.44,4.841666667,4.381666667,2.188333333,4.148,1.296666667,1.395,1.566666667,4.284,1.883333333,1.486666667,1.91
1.691666667,1.5,1.783333333,2.266055556,1.44375,3.36,2.128333333,1.686,2.953805556,1.803333333,1.625,2.83,2.405,4.918333333,4.253333333,1.736666667,4.521666667,1.43,1.415,1.528333333,4.596666667,1.893333333,1.434,1.766666667
1.852,1.586666667,1.578333333,2.413866667,1.520333333,3.405,2.095,1.65,3.55,2.161666667,1.805,2.805,2.45,5.09,4.135,2.023333333,4.24,1.335,1.441666667,1.391666667,4.951666667,1.923333333,1.388,1.773333333
1.774,1.618333333,1.62,1.892277778,1.530361111,3.718,1.955,1.704,3.768,2.188,1.543333333,2.834,2.42,5.05,4.051666667,2.116,3.776666667,1.456,1.543333333,1.61,4.958,2.06,1.426,1.653333333
1.7775,1.515,2.115,1.7405,1.739,3.434866667,1.685,1.65,3.8503,1.9695,1.636666667,2.56,2.4654,5.215,3.965,2.365033333,3.743333333,1.534766667,1.421666667,1.625,4.805,2.055,1.3704,1.658333333
1.9,1.6,2.188333333,1.814722222,1.704777778,3.300833333,1.566666667,1.58,3.742666667,2.099416667,1.693333333,2.849777778,2.311472222,5.296,3.931666667,2.108277778,3.406666667,1.464083333,1.563333333,1.59,4.912,2.055,1.615888889,1.645
2.146,1.535,2.136666667,1.804944445,1.695916667,3.124027778,1.585,1.5859375,3.910694445,2.121694445,1.865,2.583472222,2.42775,4.738,3.828333333,2.127083333,3.318333333,1.498583333,1.336666667,1.644,4.702,2.005,1.560638889,1.523333333
2.138,1.583333333,2.11,1.842361111,1.675583333,3.114416667,1.701666667,1.591875,3.848194445,2.183388889,1.9,2.758583333,2.606638889,4.492,3.873333333,2.464861111,3.215,1.360888889,1.333333333,1.588,4.422,1.97,1.485833333,1.33
2.14,1.535,2.04,1.857777778,1.689083333,3.175888889,1.676666667,1.5978125,4.198083333,2.431305556,1.895,3.106111111,2.662111111,4.934,3.755,2.5555,3.152,1.372305555,1.25,1.866,4.526,1.98,1.510833333,2.32
2.088,1.675,1.961666667,1.88375,1.751277778,3.805027778,2.018333333,1.60375,4.524361111,2.960361111,1.82,4.209944445,2.733,4.638,4.978333333,2.682638889,3.23285,1.474333333,1.436666667,1.526,4.564,2.056666667,1.574555556,2.27
2.08,1.601666667,1.8325,1.935,1.843833333,3.4696,2.173333333,1.6096875,5.359138889,2.505138889,1.813333333,3.986722222,2.241333333,5.338,4.48,2.313166667,3.4,1.502888889,1.406666667,1.26,4.572,2.131666667,1.672166667,2.225
2.144,1.483333333,1.823333333,2.005,1.892888889,4.263861111,2.048333333,1.615625,4.902722222,2.442777778,1.941666667,4.472416667,2.191388889,5.208,3.863333333,2.2805,3.328333333,1.54875,1.51,1.278,4.622,2.2,1.805138889,2.128333333
2.368,1.498,1.826666667,2.042583333,1.880583333,3.616944444,1.821666667,1.6215625,4.618111111,1.8888,1.873333333,3.981111111,2.203388889,4.77,3.865,2.152555555,3.526666667,1.697833333,1.491666667,1.158,4.396,2.12,1.639111111,2.428333333
1.918,1.635,1.811666667,2.048166667,1.937805556,3.805416667,1.753333333,1.6275,4.350722222,2.480166667,1.843333333,3.699861111,2.214666667,4.028,3.921666667,2.491333333,3.703333333,1.760027778,1.671666667,1.194,4.348,2.016666667,1.9082,2.368333333
1.82,1.45,1.852,2.078433333,1.744733333,3.293666667,1.768,1.5525,3.607066667,2.194833333,1.632,3.6446,2.141333333,3.5575,3.67,2.351633333,3.524,1.716966667,1.478,1.4925,2.216666667,2.17,1.909766667,2.33
1.533333333,1.587777778,1.785,1.891875,1.775083333,3.259958333,1.683888889,1.603333333,4.138541667,2.908,1.651111111,3.569625,1.987166667,3.586666667,3.62,2.172458333,3.762111111,1.625916667,1.517777778,1.39,4.406666667,2.195,1.870208333,2.021111111
1.551666667,1.601666667,1.831666667,2.005,1.601666667,2.951666667,1.795,1.546666667,3.49,2.026666667,1.67,3.108333333,2.025,3.706666667,3.593333333,2.143333333,3.178333333,1.648333333,1.551666667,1.495,4.456666667,1.951666667,2.035,2.06
1.705,1.536666667,1.903333333,2.138333333,1.305,3.333333333,1.703333333,1.814,2.865,2.205,1.708333333,2.973333333,2.056666667,3.531666667,3.65,2.2,3.766,1.538333333,1.591666667,1.203333333,4.491666667,1.883333333,2.055,2.05
2.091666667,1.125,1.911666667,2.228,1.298333333,3.41,1.766666667,1.658,3.09,2.095,1.388333333,2.888333333,2.09,3.703333333,3.641666667,2.245,3.446666667,1.66,1.638333333,1.296666667,4.518333333,1.585,2.482,1.655
2.168333333,0.991666667,1.87,2.269888889,1.37,3.775,1.648333333,1.686,2.993333333,1.77,1.391666667,2.791666667,2.243333333,3.888333333,3.535,2.213333333,4.195,1.506,1.611666667,1.181666667,4.485,1.728333333,2.371666667,1.753333333
1.976666667,1.091666667,1.951666667,2.362527778,1.226666667,3.508333333,1.915,1.688,2.99,2.12,1.503333333,3.343333333,2.223333333,4.085,3.485,2.835,4.098333333,1.37625,1.721666667,1.576666667,4.793333333,1.836666667,2.375,1.973333333
1.763333333,1.2075,2.01,2.5015,1.086666667,4.026666667,1.9975,1.656666667,3.61,2.023333333,1.49,3.266666667,2.193333333,4.586666667,3.5575,1.51,3.8025,1.426666667,1.6475,1.896666667,4.563333333,1.8225,2.58,1.75
1.835,1.127083333,2.053333333,1.833833333,1.900066667,3.97075,2.7675,1.5,3.1019,2.8909,1.779166667,5.376433333,2.081066667,4.54,3.606666667,1.948666667,3.983541667,1.533733333,1.6375,2.09,4.625,1.724583333,2.5009,2.639583333
1.734,1.271666667,2.05,1.408333333,1.944,5.163333333,2.37,1.513333333,3.618,2.838,1.648333333,5.03,2.202,4.48,3.548333333,1.814,4.153333333,1.578,1.58,2.076,4.226,1.855,2.332,2.786666667
2.452,1.233333333,2.125,1.787361111,1.978583333,4.626666667,2.291666667,1.598,4.256888889,2.967277778,1.605,4.932972222,2.182111111,4.78,3.515,1.681777778,4.036666667,1.711805556,1.551666667,2.002,5.09,1.963333333,2.525,2.258333333
2.266,1.201666667,2.148333333,2.214222222,1.876722222,3.71156,2.865,1.49,4.453861111,2.818944445,1.671666667,4.335833333,2.248638889,5.224,3.446666667,1.608333333,4.103333333,1.690138889,1.67,2.022,4.558,1.911666667,2.82225,2.173333333
2.392,1.195,2.165,2.27975,1.826027778,4.667611111,3.126666667,1.462,4.141,2.992694445,1.82,4.440083333,2.454916667,5.468,3.35,1.580694445,4.388333333,1.617444445,1.633333333,2.076,4.122,1.843333333,2.508583333,2.23
2.362,1.228333333,2.176666667,2.321861111,3.927138889,3.8135,2.843333333,1.644,3.923222222,3.084,1.913333333,3.609055556,2.478916667,4.478,3.3,1.456555556,5.1625,1.401888889,1.585,2.096,4.714,1.743333333,2.488638889,2.233333333
2.97,1.183333333,2.243333333,2.328055556,5.314388889,4.225277778,2.493333333,1.57,2.605888889,2.710611111,1.713333333,2.987333333,2.292222222,4.525,3.356666667,1.367333333,5.426666667,1.313111111,1.58,2.09,4.32,1.703333333,2.822833333,2.013333333
2.68,1.0475,2.13,2.575083334,1.715333333,3.627416667,2.1175,1.6,2.617,2.32775,1.401666667,2.897916667,2.1796,4.15,3.16,1.903916667,4.127583334,1.6725,1.848333333,1.81,4.59375,1.8275,2.94275,1.996666667
2.7575,1.10125,1.603333333,2.668875,1.874666667,3.5162,1.975416667,1.503333333,3.473233333,2.6609,1.466666667,3.131,2.4274,4.905,3.47,1.979033333,4.33675,1.757033333,1.876666667,2.0275,4.8675,1.720416667,2.7633,1.992083333
2.818,1.046666667,1.673333333,2.222777778,1.866,3.768,1.961666667,1.516,3.506,2.303333333,1.5,3.18,1.87,4.88,3.615,1.698,4.591666667,1.708,2.038333333,1.904,4.944,1.683333333,2.46,2.045
2.708333333,1.093333333,1.618333333,2.09,1.906666667,3.721666667,1.918333333,1.445,3.573333333,2.316666667,1.498333333,3.258333333,1.808333333,5.116666667,3.678333333,1.663333333,5.01,1.95,1.92,1.963333333,5.07,1.891666667,1.945,2.14
2.74,1.253333333,1.595,2.098333333,1.88,3.898333333,2.116666667,1.433333333,3.258,2.526666667,1.553333333,3.358333333,1.976666667,5.09,3.628333333,1.698,5.073333333,1.898333333,1.018333333,1.983333333,5.346666667,1.925,2.531666667,2.12
3.15,1.526,1.554,2.054,1.842,4.146,2.052,1.524,3.35,2.678,1.738,3.468,2.364,5.122,3.654,1.966,4.75,2.24,1.462,1.966,5.274,2.04,2.864,2.422
3.246666667,1.713333333,1.616666667,2.2,1.786666667,4.013333333,2.091666667,1.581666667,3.4,2.433333333,1.69,3.613333333,2.12,5.056666667,3.796666667,1.953333333,4.485,2.49,1.608333333,1.851666667,5.193333333,1.91,2.571666667,2.213333333
2.26,1.82,1.628333333,2.272166667,1.879722222,3.673722222,2.101666667,1.46,3.645555555,2.958055556,1.655,3.538333333,2.253166667,4.925,3.773333333,2.1,4.075,2.389777778,1.406666667,1.894,5.09,1.804,2.597861111,2.21
2.383333333,1.6375,1.602,2.293625,1.912916667,3.572416667,2.08,1.33,3.660208333,2.448916667,1.658,3.37775,2.147083333,4.516666667,3.724,2.095625,3.655,2.263958333,1.494,1.71,3.27,2.56,2.723208333,2.23
2.39,1.700833334,1.5,2.220166667,1.95125,3.48325,2.3975,1.14,3.65175,2.71675,1.686666666,3.298666667,1.936166667,4.02,3.7,1.962583334,3.836166666,2.344333334,1.3,1.89,5.1,2.064166667,1.98275,1.67
2.32,1.838333333,1.4933333334999999,2.267416667,1.964916667,4.835333333,2.076666667,1.4,4.6035,3.009916667,1.65,4.389833334,1.984916666,10.36,3.73,2.112916667,4.541,1.878666667,1.186666667,1.96,5.1,2.011666667,1.966,1.781666667
2.25,1.546666667,1.486666667,2.293333333,1.965,4.371666667,2.135,1.396666667,5.061666667,3.113333333,1.6,3.648,2.206666667,5.298333333,3.76,2.076666667,4.253333333,1.805,1.113333333,1.953333333,4.983333333,2.036666667,2.195,1.816666667
2.116666667,1.546666667,1.385,2.485,1.923333333,4.373333333,1.93,1.396666667,5.0,3.173333333,1.645,3.814,1.971666667,6.126666667,3.78,1.865,4.608333333,1.821666667,1.2,1.82,5.22,1.843333333,2.105,1.991666667
2.086666667,1.465,1.403333333,2.341666667,1.88,4.931666667,1.876666667,1.405,4.178333333,2.515,1.585,3.831666667,1.81,4.898333333,3.625,1.761666667,4.306666667,1.685,1.285,1.835,5.46,1.946666667,2.013333333,1.88
2.101666667,1.615,1.396666667,2.245,1.61,4.325,2.551666667,1.623333333,3.543333333,2.15,1.535,3.856666667,2.016666667,5.326666667,3.735,1.82,4.296666667,1.621666667,1.36,2.235,5.516666667,2.103333333,2.123333333,2.131666667
2.312,1.672,1.366,2.252,1.838,4.324,1.916,5.356,3.598,1.684,1.654,4.038,1.9875,5.312,3.524,2.08,4.55,1.706,1.374,2.096,5.4,1.958,2.14,1.99
2.586,1.614,1.425,2.328,2.018,4.204,1.72,1.4375,3.244,2.218,1.676,3.278,2.192,4.766,3.706,1.756,4.404,1.64,1.438,2.078,5.446,1.84,2.548,1.838
2.38,1.585,1.84,2.438333333,2.0,3.913333333,1.711666667,1.458333333,2.59,2.221666667,1.513333333,3.12,2.415,5.49,3.448333333,2.153416667,4.201666667,1.56,1.521666667,1.996666667,5.471666667,1.71,2.556666667,1.656666667
